Склад,Штабель,Марка,Максимальная температура,Дата измерения,Возраст штабеля (дни),ignition_in_2d
4,46,A1,36.1,2020-08-13,381.0,False
4,12,A1,45.8,2020-08-13,-8.0,True
6,45,A1,41.7,2020-08-13,,False
6,1,A1,35.7,2020-08-13,-27.0,True
6,10,A1,36.1,2020-08-13,,False
6,5,A1,34.5,2020-08-13,48.0,False
6,1,A1,74.7,2020-08-13,-27.0,True
6,4,A1,79.8,2020-08-13,110.0,True
3,38,A1,32.1,2020-08-14,712.0,False
3,33,A1,31.7,2020-08-14,4.0,False
3,26,A1,30.4,2020-08-14,,False
4,39,A1,65.0,2020-08-14,91.0,True
4,23,A1,37.2,2020-08-14,87.0,False
4,46,A1,33.9,2020-08-14,382.0,False
4,12,A1,62.9,2020-08-14,-7.0,True
6,45,A1,36.8,2020-08-14,,False
6,1,A1,31.1,2020-08-14,-26.0,True
6,10,A1,32.1,2020-08-14,,False
6,5,A1,33.0,2020-08-14,49.0,False
6,1,A1,81.6,2020-08-14,-26.0,True
6,4,A1,76.8,2020-08-14,111.0,True
3,38,A1,36.5,2020-08-14,712.0,False
3,33,A1,38.1,2020-08-14,4.0,False
3,26,A1,37.2,2020-08-14,,False
4,39,A1,287.0,2020-08-14,91.0,True
4,23,A1,40.0,2020-08-14,87.0,False
4,46,A1,34.8,2020-08-14,382.0,False
4,12,A1,39.5,2020-08-14,-7.0,True
6,45,A1,39.4,2020-08-14,,False
6,1,A1,38.4,2020-08-14,-26.0,True
6,10,A1,36.5,2020-08-14,,False
6,5,A1,35.6,2020-08-14,49.0,False
6,1,A1,39.4,2020-08-14,-26.0,True
6,4,A1,42.6,2020-08-14,111.0,True
3,38,A1,34.0,2020-08-15,713.0,False
3,33,A1,36.2,2020-08-15,5.0,False
3,26,A1,35.6,2020-08-15,,False
4,39,A1,52.4,2020-08-15,92.0,True
4,23,A1,36.8,2020-08-15,88.0,False
4,46,A1,37.4,2020-08-15,383.0,False
4,12,A1,115.0,2020-08-15,-6.0,True
6,45,A1,29.8,2020-08-15,,False
6,1,A1,62.0,2020-08-15,-25.0,True
6,10,A1,31.5,2020-08-15,,False
6,5,A1,29.8,2020-08-15,50.0,False
6,1,A1,182.0,2020-08-15,-25.0,True
6,4,A1,187.0,2020-08-15,112.0,True
3,38,A1,38.2,2020-08-15,713.0,False
3,33,A1,40.0,2020-08-15,5.0,False
3,26,A1,37.0,2020-08-15,,False
4,39,A1,217.0,2020-08-15,92.0,True
4,23,A1,35.9,2020-08-15,88.0,False
4,46,A1,45.1,2020-08-15,383.0,False
4,12,A1,41.3,2020-08-15,-6.0,True
6,45,A1,37.0,2020-08-15,,False
6,1,A1,35.7,2020-08-15,-25.0,True
6,10,A1,37.1,2020-08-15,,False
6,5,A1,37.5,2020-08-15,50.0,False
6,1,A1,72.4,2020-08-15,-25.0,True
6,4,A1,45.9,2020-08-15,112.0,True
3,38,A1,36.4,2020-08-16,714.0,False
3,33,A1,37.3,2020-08-16,6.0,False
3,26,A1,35.8,2020-08-16,,False
4,39,A1,149.0,2020-08-16,93.0,True
4,23,A1,37.4,2020-08-16,89.0,False
4,46,A1,37.9,2020-08-16,384.0,False
4,12,A1,46.2,2020-08-16,-5.0,True
6,45,A1,37.9,2020-08-16,,False
6,1,A1,38.0,2020-08-16,-24.0,True
6,10,A1,36.0,2020-08-16,,False
6,5,A1,37.3,2020-08-16,51.0,False
6,1,A1,48.5,2020-08-16,-24.0,True
6,4,A1,54.0,2020-08-16,113.0,True
3,38,A1,34.8,2020-08-16,714.0,False
3,33,A1,35.4,2020-08-16,6.0,False
3,26,A1,33.7,2020-08-16,,False
4,39,A1,82.5,2020-08-16,93.0,True
4,23,A1,39.3,2020-08-16,89.0,False
4,46,A1,37.8,2020-08-16,384.0,False
4,12,A1,39.0,2020-08-16,-5.0,True
6,45,A1,36.7,2020-08-16,,False
6,1,A1,33.8,2020-08-16,-24.0,True
6,10,A1,34.2,2020-08-16,,False
6,5,A1,33.0,2020-08-16,51.0,False
6,1,A1,283.0,2020-08-16,-24.0,True
6,4,A1,36.1,2020-08-16,113.0,True
3,38,A1,33.1,2020-08-17,715.0,False
3,33,A1,34.9,2020-08-17,7.0,False
3,26,A1,33.8,2020-08-17,,False
4,39,A1,79.2,2020-08-17,94.0,True
4,23,A1,37.0,2020-08-17,90.0,False
4,46,A1,36.3,2020-08-17,385.0,False
4,12,A1,125.1,2020-08-17,-4.0,True
6,45,A1,36.3,2020-08-17,,False
6,1,A1,35.6,2020-08-17,-23.0,True
6,10,A1,33.2,2020-08-17,,False
6,5,A1,34.5,2020-08-17,52.0,False
6,1,A1,35.6,2020-08-17,-23.0,True
6,4,A1,40.5,2020-08-17,114.0,False
3,38,A1,35.8,2020-08-17,715.0,False
3,33,A1,36.7,2020-08-17,7.0,False
3,26,A1,36.6,2020-08-17,,False
4,39,A1,202.3,2020-08-17,94.0,True
4,23,A1,34.2,2020-08-17,90.0,False
4,46,A1,33.6,2020-08-17,385.0,False
4,12,A1,36.3,2020-08-17,-4.0,True
6,45,A1,48.1,2020-08-17,,False
6,1,A1,33.6,2020-08-17,-23.0,True
6,10,A1,33.6,2020-08-17,,False
6,5,A1,31.5,2020-08-17,52.0,False
6,1,A1,44.2,2020-08-17,-23.0,True
6,4,A1,34.6,2020-08-17,114.0,False
3,38,A1,31.4,2020-08-18,716.0,False
3,33,A1,32.1,2020-08-18,8.0,False
3,26,A1,34.8,2020-08-18,,False
4,39,A1,50.5,2020-08-18,95.0,True
4,23,A1,36.4,2020-08-18,91.0,False
4,46,A1,37.8,2020-08-18,386.0,False
4,12,A1,52.3,2020-08-18,-3.0,True
6,45,A1,35.3,2020-08-18,,False
6,1,A1,33.9,2020-08-18,-22.0,True
6,10,A1,35.2,2020-08-18,,False
6,5,A1,37.7,2020-08-18,53.0,False
6,1,A1,54.5,2020-08-18,-22.0,True
6,4,A1,37.0,2020-08-18,115.0,False
3,38,A1,37.3,2020-08-18,716.0,False
3,33,A1,36.8,2020-08-18,8.0,False
3,26,A1,37.3,2020-08-18,,False
4,39,A1,249.0,2020-08-18,95.0,True
4,23,A1,40.1,2020-08-18,91.0,False
4,46,A1,39.3,2020-08-18,386.0,False
4,12,A1,36.8,2020-08-18,-3.0,True
6,45,A1,41.3,2020-08-18,,False
6,1,A1,50.7,2020-08-18,-22.0,True
6,10,A1,369.0,2020-08-18,,False
6,5,A1,36.2,2020-08-18,53.0,False
6,1,A1,96.1,2020-08-18,-22.0,True
6,4,A1,75.0,2020-08-18,115.0,False
3,38,A1,32.6,2020-08-19,717.0,False
3,33,A1,32.7,2020-08-19,9.0,False
3,26,A1,32.4,2020-08-19,,False
4,39,A1,128.0,2020-08-19,96.0,True
4,23,A1,34.4,2020-08-19,92.0,False
4,46,A1,37.2,2020-08-19,387.0,False
4,12,A1,35.1,2020-08-19,-2.0,True
6,45,A1,37.8,2020-08-19,,False
6,1,A1,37.3,2020-08-19,-21.0,True
6,10,A1,34.5,2020-08-19,,False
6,5,A1,37.7,2020-08-19,54.0,False
6,1,A1,57.2,2020-08-19,-21.0,True
6,4,A1,75.3,2020-08-19,116.0,True
3,38,A1,34.1,2020-08-19,717.0,False
3,33,A1,35.8,2020-08-19,9.0,False
3,26,A1,39.8,2020-08-19,,False
4,39,A1,141.0,2020-08-19,96.0,True
4,46,A1,39.1,2020-08-19,387.0,False
4,12,A1,52.3,2020-08-19,-2.0,True
6,45,A1,41.7,2020-08-19,,False
6,1,A1,39.5,2020-08-19,-21.0,True
6,10,A1,38.2,2020-08-19,,False
6,5,A1,37.6,2020-08-19,54.0,False
6,1,A1,276.0,2020-08-19,-21.0,True
6,4,A1,82.4,2020-08-19,116.0,True
3,33,A1,37.2,2020-08-20,10.0,False
3,26,A1,35.2,2020-08-20,,False
4,39,A1,71.3,2020-08-20,97.0,True
4,46,A1,30.2,2020-08-20,388.0,False
4,12,A1,33.4,2020-08-20,-1.0,False
6,45,A1,32.9,2020-08-20,,False
6,1,A1,30.3,2020-08-20,-20.0,True
6,10,A1,33.9,2020-08-20,,False
6,5,A1,32.5,2020-08-20,55.0,False
6,1,A1,266.0,2020-08-20,-20.0,True
6,4,A1,52.8,2020-08-20,117.0,True
3,33,A1,35.3,2020-08-20,10.0,False
3,26,A1,37.9,2020-08-20,,False
4,23,A1,37.5,2020-08-20,93.0,False
4,3,A1,37.3,2020-08-20,3.0,False
4,46,A1,37.6,2020-08-20,388.0,False
4,12,A1,43.5,2020-08-20,-1.0,False
6,45,A1,38.9,2020-08-20,,False
6,1,A1,271.0,2020-08-20,-20.0,True
6,10,A1,38.9,2020-08-20,,False
6,5,A1,37.4,2020-08-20,55.0,False
6,1,A1,66.6,2020-08-20,-20.0,True
6,4,A1,49.5,2020-08-20,117.0,True
3,33,A1,35.1,2020-08-21,11.0,False
3,26,A1,33.0,2020-08-21,,False
4,23,A1,32.4,2020-08-21,94.0,False
4,3,A1,36.3,2020-08-21,4.0,True
3,33,A1,38.9,2020-08-21,11.0,False
3,26,A1,37.7,2020-08-21,,False
4,23,A1,38.7,2020-08-21,94.0,False
4,3,A1,36.4,2020-08-21,4.0,True
4,46,A1,39.2,2020-08-21,389.0,False
4,12,A1,36.7,2020-08-21,0.0,False
6,45,A1,38.8,2020-08-21,,False
6,1,A1,45.5,2020-08-21,-19.0,True
6,10,A1,40.5,2020-08-21,,False
6,5,A1,40.8,2020-08-21,56.0,False
6,1,A1,52.5,2020-08-21,-19.0,True
6,4,A1,49.6,2020-08-21,118.0,True
3,33,A1,37.6,2020-08-22,12.0,False
3,26,A1,35.5,2020-08-22,,False
4,23,A1,36.2,2020-08-22,95.0,False
4,3,A1,33.6,2020-08-22,5.0,True
4,46,A1,35.9,2020-08-22,390.0,False
4,12,A1,41.9,2020-08-22,1.0,False
6,45,A1,29.0,2020-08-22,,False
6,1,A1,51.9,2020-08-22,-18.0,True
6,10,A1,29.2,2020-08-22,,False
6,5,A1,30.6,2020-08-22,57.0,False
6,1,A1,52.0,2020-08-22,-18.0,True
6,4,A1,279.0,2020-08-22,119.0,True
3,33,A1,37.5,2020-08-22,12.0,False
3,26,A1,40.9,2020-08-22,,False
4,23,A1,38.7,2020-08-22,95.0,False
4,3,A1,36.0,2020-08-22,5.0,True
4,46,A1,40.4,2020-08-22,390.0,False
4,12,A1,39.0,2020-08-22,1.0,False
6,45,A1,40.8,2020-08-22,,False
6,1,A1,42.3,2020-08-22,-18.0,True
6,10,A1,39.6,2020-08-22,,False
6,5,A1,37.2,2020-08-22,57.0,False
6,1,A1,152.3,2020-08-22,-18.0,True
6,4,A1,107.9,2020-08-22,119.0,True
3,33,A1,34.1,2020-08-23,13.0,False
3,26,A1,37.1,2020-08-23,,False
4,23,A1,35.0,2020-08-23,96.0,False
4,3,A1,36.3,2020-08-23,6.0,True
4,46,A1,35.5,2020-08-23,391.0,False
4,12,A1,34.8,2020-08-23,2.0,False
6,45,A1,34.9,2020-08-23,,False
6,1,A1,41.1,2020-08-23,-17.0,True
6,10,A1,37.0,2020-08-23,,False
6,5,A1,36.7,2020-08-23,58.0,False
6,1,A1,44.7,2020-08-23,-17.0,True
6,4,A1,46.1,2020-08-23,120.0,True
3,33,A1,36.8,2020-08-23,13.0,False
3,26,A1,38.5,2020-08-23,,False
4,23,A1,36.0,2020-08-23,96.0,False
4,3,A1,99.4,2020-08-23,6.0,True
4,46,A1,38.2,2020-08-23,391.0,False
4,12,A1,39.1,2020-08-23,2.0,False
6,45,A1,36.8,2020-08-23,,False
6,1,A1,46.5,2020-08-23,-17.0,True
6,10,A1,37.1,2020-08-23,,False
6,5,A1,39.2,2020-08-23,58.0,False
6,1,A1,47.6,2020-08-23,-17.0,True
6,4,A1,40.4,2020-08-23,120.0,True
3,33,A1,35.3,2020-08-24,14.0,False
3,26,A1,36.9,2020-08-24,,False
4,23,A1,35.5,2020-08-24,97.0,False
4,3,A1,43.6,2020-08-24,7.0,True
4,46,A1,34.6,2020-08-24,392.0,False
4,12,A1,35.9,2020-08-24,3.0,False
6,45,A1,37.3,2020-08-24,,False
6,1,A1,44.9,2020-08-24,-16.0,True
6,10,A1,37.9,2020-08-24,,False
6,5,A1,36.8,2020-08-24,59.0,False
6,1,A1,46.0,2020-08-24,-16.0,True
6,4,A1,300.0,2020-08-24,121.0,True
3,33,A1,34.9,2020-08-24,14.0,False
3,26,A1,32.0,2020-08-24,,False
4,23,A1,37.8,2020-08-24,97.0,False
4,3,A1,69.5,2020-08-24,7.0,True
4,46,A1,32.9,2020-08-24,392.0,False
4,12,A1,35.7,2020-08-24,3.0,False
6,45,A1,38.2,2020-08-24,,False
6,1,A1,36.0,2020-08-24,-16.0,True
6,10,A1,36.1,2020-08-24,,False
6,5,A1,35.2,2020-08-24,59.0,False
6,1,A1,273.0,2020-08-24,-16.0,True
6,4,A1,255.0,2020-08-24,121.0,True
3,33,A1,45.4,2020-08-25,15.0,False
3,26,A1,35.2,2020-08-25,,False
4,23,A1,34.5,2020-08-25,98.0,False
4,3,A1,150.0,2020-08-25,8.0,True
4,46,A1,32.5,2020-08-25,393.0,False
4,12,A1,35.0,2020-08-25,4.0,False
6,45,A1,36.3,2020-08-25,,False
6,1,A1,34.7,2020-08-25,-15.0,True
6,10,A1,33.8,2020-08-25,,False
6,5,A1,33.7,2020-08-25,60.0,False
6,1,A1,55.9,2020-08-25,-15.0,True
6,4,A1,52.3,2020-08-25,122.0,True
3,33,A1,36.0,2020-08-25,15.0,False
4,23,A1,38.3,2020-08-25,98.0,False
4,3,A1,56.9,2020-08-25,8.0,True
4,46,A1,37.9,2020-08-25,393.0,False
4,12,A1,35.8,2020-08-25,4.0,False
6,45,A1,36.1,2020-08-25,,False
6,1,A1,48.6,2020-08-25,-15.0,True
6,5,A1,34.4,2020-08-25,60.0,False
6,1,A1,41.3,2020-08-25,-15.0,True
6,4,A1,79.5,2020-08-25,122.0,True
3,33,A1,32.5,2020-08-26,16.0,False
4,23,A1,34.0,2020-08-26,99.0,False
4,3,A1,31.7,2020-08-26,9.0,True
4,46,A1,33.2,2020-08-26,394.0,False
4,12,A1,34.3,2020-08-26,5.0,False
6,45,A1,31.5,2020-08-26,,False
6,1,A1,35.1,2020-08-26,-14.0,True
6,5,A1,37.6,2020-08-26,61.0,False
6,1,A1,55.4,2020-08-26,-14.0,True
6,4,A1,77.5,2020-08-26,123.0,True
3,33,A1,35.7,2020-08-26,16.0,False
4,23,A1,41.7,2020-08-26,99.0,False
4,3,A1,44.6,2020-08-26,9.0,True
4,46,A1,38.0,2020-08-26,394.0,False
4,12,A1,40.4,2020-08-26,5.0,False
6,45,A1,37.8,2020-08-26,,False
6,1,A1,39.9,2020-08-26,-14.0,True
6,5,A1,38.3,2020-08-26,61.0,False
6,1,A1,56.5,2020-08-26,-14.0,True
6,4,A1,63.6,2020-08-26,123.0,True
3,33,A1,34.3,2020-08-27,17.0,False
4,23,A1,34.4,2020-08-27,100.0,False
4,3,A1,36.3,2020-08-27,10.0,True
4,46,A1,36.7,2020-08-27,395.0,False
4,12,A1,34.6,2020-08-27,6.0,False
6,45,A1,37.9,2020-08-27,,False
6,1,A1,297.0,2020-08-27,-13.0,True
6,5,A1,36.0,2020-08-27,62.0,False
6,1,A1,63.2,2020-08-27,-13.0,True
6,4,A1,60.3,2020-08-27,124.0,True
3,33,A1,39.9,2020-08-27,17.0,False
4,23,A1,40.7,2020-08-27,100.0,False
4,3,A1,39.7,2020-08-27,10.0,True
4,46,A1,37.5,2020-08-27,395.0,False
4,12,A1,39.6,2020-08-27,6.0,False
6,45,A1,40.2,2020-08-27,,False
6,1,A1,40.6,2020-08-27,-13.0,True
6,5,A1,40.3,2020-08-27,62.0,False
6,1,A1,47.4,2020-08-27,-13.0,True
6,4,A1,50.8,2020-08-27,124.0,True
3,33,A1,34.5,2020-08-28,18.0,False
4,23,A1,40.2,2020-08-28,101.0,False
4,3,A1,40.4,2020-08-28,11.0,True
4,46,A1,38.8,2020-08-28,396.0,False
4,12,A1,40.1,2020-08-28,7.0,False
6,45,A1,41.2,2020-08-28,,False
6,1,A1,39.1,2020-08-28,-12.0,True
6,5,A1,41.1,2020-08-28,63.0,False
6,1,A1,41.5,2020-08-28,-12.0,True
6,4,A1,39.2,2020-08-28,125.0,True
3,33,A1,39.3,2020-08-28,18.0,False
3,19,A1,35.4,2020-08-28,,False
3,20,A1,36.4,2020-08-28,,False
4,23,A1,37.3,2020-08-28,101.0,False
4,3,A1,37.1,2020-08-28,11.0,True
4,46,A1,39.7,2020-08-28,396.0,False
4,12,A1,36.3,2020-08-28,7.0,False
6,45,A1,38.6,2020-08-28,,False
6,1,A1,195.4,2020-08-28,-12.0,True
6,5,A1,40.4,2020-08-28,63.0,False
6,1,A1,47.3,2020-08-28,-12.0,True
6,4,A1,48.1,2020-08-28,125.0,True
3,33,A1,35.7,2020-08-29,19.0,False
3,19,A1,36.4,2020-08-29,,False
3,20,A1,36.7,2020-08-29,,False
4,23,A1,37.6,2020-08-29,102.0,False
4,3,A1,70.0,2020-08-29,12.0,True
4,46,A1,35.1,2020-08-29,397.0,False
4,12,A1,36.1,2020-08-29,8.0,False
6,45,A1,37.1,2020-08-29,,False
6,1,A1,153.7,2020-08-29,-11.0,True
6,5,A1,35.4,2020-08-29,64.0,False
6,4,A1,45.4,2020-08-29,126.0,True
3,33,A1,40.0,2020-08-29,19.0,False
3,19,A1,38.0,2020-08-29,,False
3,20,A1,38.2,2020-08-29,,False
4,23,A1,39.3,2020-08-29,102.0,False
4,3,A1,41.3,2020-08-29,12.0,True
4,46,A1,39.3,2020-08-29,397.0,False
4,12,A1,40.3,2020-08-29,8.0,False
6,45,A1,39.3,2020-08-29,,False
6,1,A1,48.6,2020-08-29,-11.0,True
6,5,A1,43.5,2020-08-29,64.0,False
6,4,A1,49.4,2020-08-29,126.0,True
3,33,A1,38.1,2020-08-30,20.0,False
3,19,A1,37.2,2020-08-30,,False
3,20,A1,35.9,2020-08-30,,False
4,23,A1,40.2,2020-08-30,103.0,False
4,3,A1,46.9,2020-08-30,13.0,True
4,46,A1,36.0,2020-08-30,398.0,False
4,12,A1,39.9,2020-08-30,9.0,False
6,45,A1,39.4,2020-08-30,,False
6,1,A1,141.6,2020-08-30,-10.0,True
6,5,A1,39.6,2020-08-30,65.0,True
6,4,A1,300.0,2020-08-30,127.0,True
3,33,A1,42.1,2020-08-30,20.0,False
3,19,A1,40.0,2020-08-30,,False
3,20,A1,39.7,2020-08-30,,False
4,23,A1,39.3,2020-08-30,103.0,False
4,3,A1,38.5,2020-08-30,13.0,True
4,46,A1,39.5,2020-08-30,398.0,False
4,12,A1,39.6,2020-08-30,9.0,False
6,45,A1,39.1,2020-08-30,,False
6,1,A1,73.9,2020-08-30,-10.0,True
6,5,A1,39.4,2020-08-30,65.0,True
6,4,A1,39.9,2020-08-30,127.0,True
3,33,A1,37.5,2020-08-31,21.0,False
4,23,A1,39.3,2020-08-31,104.0,False
3,19,A1,37.3,2020-08-31,,False
3,20,A1,39.3,2020-08-31,,False
4,3,A1,34.0,2020-08-31,14.0,False
4,46,A1,37.6,2020-08-31,399.0,False
4,12,A1,38.7,2020-08-31,10.0,False
4,23,A1,38.3,2020-08-31,104.0,False
6,45,A1,37.4,2020-08-31,,False
6,1,A1,36.3,2020-08-31,-9.0,True
6,5,A1,39.0,2020-08-31,66.0,True
6,4,A1,38.7,2020-08-31,128.0,True
3,33,A1,39.7,2020-08-31,21.0,False
3,19,A1,40.5,2020-08-31,,False
3,20,A1,39.7,2020-08-31,,False
4,3,A1,35.8,2020-08-31,14.0,False
4,46,A1,41.6,2020-08-31,399.0,False
4,12,A1,38.5,2020-08-31,10.0,False
4,23,A1,38.7,2020-08-31,104.0,False
6,45,A1,39.4,2020-08-31,,False
6,1,A1,41.7,2020-08-31,-9.0,True
6,5,A1,39.7,2020-08-31,66.0,True
6,4,A1,41.7,2020-08-31,128.0,True
3,33,A1,35.3,2020-09-01,22.0,False
3,19,A1,36.5,2020-09-01,,False
3,20,A1,37.6,2020-09-01,,False
4,3,A1,30.3,2020-09-01,15.0,False
4,46,A1,30.0,2020-09-01,400.0,False
4,12,A1,29.7,2020-09-01,11.0,False
3,33,A1,39.9,2020-09-01,22.0,False
3,19,A1,34.1,2020-09-01,,False
3,20,A1,39.3,2020-09-01,,False
4,3,A1,37.0,2020-09-01,15.0,False
4,46,A1,34.9,2020-09-01,400.0,False
4,12,A1,35.4,2020-09-01,11.0,False
4,23,A1,36.0,2020-09-01,105.0,False
6,45,A1,38.1,2020-09-01,,False
6,1,A1,39.6,2020-09-01,-8.0,True
6,5,A1,40.5,2020-09-01,67.0,True
6,4,A1,75.9,2020-09-01,129.0,True
3,33,A1,38.9,2020-09-01,22.0,False
3,19,A1,39.1,2020-09-01,,False
3,20,A1,35.8,2020-09-01,,False
4,3,A1,39.3,2020-09-01,15.0,False
4,46,A1,35.8,2020-09-01,400.0,False
4,12,A1,35.7,2020-09-01,11.0,False
4,23,A1,34.2,2020-09-01,105.0,False
6,45,A1,36.8,2020-09-01,,False
6,1,A1,35.0,2020-09-01,-8.0,True
6,5,A1,33.4,2020-09-01,67.0,True
6,4,A1,70.2,2020-09-01,129.0,True
3,33,A1,40.1,2020-09-02,23.0,False
3,19,A1,40.0,2020-09-02,,False
3,20,A1,31.5,2020-09-02,,False
4,3,A1,37.5,2020-09-02,16.0,True
4,46,A1,31.8,2020-09-02,401.0,False
4,12,A1,35.9,2020-09-02,12.0,False
4,23,A1,40.0,2020-09-02,106.0,False
6,45,A1,35.1,2020-09-02,,False
6,1,A1,36.7,2020-09-02,-7.0,True
6,5,A1,32.5,2020-09-02,68.0,True
6,4,A1,72.9,2020-09-02,130.0,True
3,33,A1,32.4,2020-09-02,23.0,False
3,19,A1,40.0,2020-09-02,,False
3,20,A1,34.9,2020-09-02,,False
4,3,A1,33.9,2020-09-02,16.0,True
4,46,A1,31.1,2020-09-02,401.0,False
4,12,A1,33.9,2020-09-02,12.0,False
4,23,A1,36.3,2020-09-02,106.0,False
6,45,A1,34.7,2020-09-02,,False
6,1,A1,36.8,2020-09-02,-7.0,True
6,5,A1,33.0,2020-09-02,68.0,True
6,4,A1,60.0,2020-09-02,130.0,True
3,33,A1,39.0,2020-09-03,24.0,False
3,19,A1,37.5,2020-09-03,,False
3,20,A1,39.7,2020-09-03,,False
4,23,A1,37.4,2020-09-03,107.0,False
4,3,A1,46.2,2020-09-03,17.0,True
4,46,A1,40.4,2020-09-03,402.0,False
4,12,A1,38.6,2020-09-03,13.0,False
6,45,A1,39.0,2020-09-03,,False
6,26,A1,36.7,2020-09-03,,False
6,1,A1,39.8,2020-09-03,-6.0,True
3,33,A1,38.6,2020-09-04,25.0,False
3,19,A1,37.0,2020-09-04,,False
3,20,A1,38.0,2020-09-04,,False
4,23,A1,38.2,2020-09-04,108.0,False
4,3,A1,43.9,2020-09-04,18.0,True
4,46,A1,36.0,2020-09-04,403.0,False
4,12,A1,37.2,2020-09-04,14.0,False
6,45,A1,39.5,2020-09-04,,False
6,26,A1,36.5,2020-09-04,,False
6,1,A1,45.9,2020-09-04,-5.0,True
6,5,A1,86.2,2020-09-04,70.0,True
6,4,A1,95.9,2020-09-04,132.0,True
3,33,A1,38.0,2020-09-05,26.0,False
3,20,A1,36.6,2020-09-05,,False
4,23,A1,35.9,2020-09-05,109.0,False
4,3,A1,145.5,2020-09-05,19.0,True
4,46,A1,38.9,2020-09-05,404.0,False
4,12,A1,37.1,2020-09-05,15.0,False
6,45,A1,40.2,2020-09-05,,False
6,26,A1,37.1,2020-09-05,,False
6,1,A1,42.8,2020-09-05,-4.0,True
6,5,A1,49.1,2020-09-05,71.0,True
6,4,A1,300.0,2020-09-05,133.0,True
3,33,A1,26.9,2020-09-05,26.0,False
3,20,A1,28.3,2020-09-05,,False
4,3,A1,300.0,2020-09-05,19.0,True
4,46,A1,29.0,2020-09-05,404.0,False
4,12,A1,25.8,2020-09-05,15.0,False
4,23,A1,30.1,2020-09-05,109.0,False
6,45,A1,36.2,2020-09-05,,False
6,26,A1,29.2,2020-09-05,,False
6,1,A1,52.9,2020-09-05,-4.0,True
6,5,A1,28.7,2020-09-05,71.0,True
6,4,A1,238.0,2020-09-05,133.0,True
3,5,A1,27.5,2020-09-06,,False
3,33,A1,38.3,2020-09-06,27.0,False
3,20,A1,31.8,2020-09-06,,False
4,3,A1,34.7,2020-09-06,20.0,True
4,46,A1,28.3,2020-09-06,405.0,False
4,12,A1,26.2,2020-09-06,16.0,False
4,23,A1,30.2,2020-09-06,110.0,False
6,45,A1,150.0,2020-09-06,,False
6,26,A1,27.6,2020-09-06,,False
6,1,A1,44.6,2020-09-06,-3.0,True
6,5,A1,37.4,2020-09-06,72.0,True
6,4,A1,82.8,2020-09-06,134.0,True
3,15,A1,26.9,2020-09-06,,False
3,33,A1,33.8,2020-09-06,27.0,False
3,20,A1,32.0,2020-09-06,,False
4,3,A1,150.0,2020-09-06,20.0,True
4,46,A1,36.3,2020-09-06,405.0,False
4,12,A1,37.1,2020-09-06,16.0,False
4,23,A1,39.0,2020-09-06,110.0,False
6,45,A1,36.6,2020-09-06,,False
6,26,A1,38.9,2020-09-06,,False
6,1,A1,40.1,2020-09-06,-3.0,True
6,5,NAN,237.8,2020-09-06,72.0,True
6,4,A1,31.3,2020-09-06,134.0,True
3,33,A1,31.5,2020-09-07,28.0,True
3,20,A1,32.8,2020-09-07,,False
4,3,A1,77.7,2020-09-07,21.0,True
4,46,A1,31.3,2020-09-07,406.0,False
4,12,A1,27.8,2020-09-07,17.0,False
4,23,A1,34.8,2020-09-07,111.0,False
6,45,A1,30.2,2020-09-07,,False
6,26,A1,30.7,2020-09-07,,False
6,1,A1,35.2,2020-09-07,-2.0,True
6,5,A1,50.2,2020-09-07,73.0,True
6,4,A1,25.5,2020-09-07,135.0,True
3,33,A1,35.7,2020-09-07,28.0,True
3,20,A1,34.3,2020-09-07,,False
4,3,A1,47.7,2020-09-07,21.0,True
4,46,А,36.2,2020-09-07,406.0,False
4,12,A1,34.3,2020-09-07,17.0,False
4,23,A1,31.7,2020-09-07,111.0,False
6,45,A1,37.8,2020-09-07,,False
6,26,A1,37.1,2020-09-07,,False
6,1,A1,38.0,2020-09-07,-2.0,True
6,5,A1,46.5,2020-09-07,73.0,True
6,4,A1,54.5,2020-09-07,135.0,True
3,33,A1,28.7,2020-09-07,28.0,True
3,20,A1,28.2,2020-09-07,,False
4,3,A1,50.6,2020-09-07,21.0,True
4,46,A1,29.7,2020-09-07,406.0,False
4,12,A1,30.7,2020-09-07,17.0,False
4,23,A1,37.1,2020-09-07,111.0,False
3,33,A1,38.2,2020-09-08,29.0,True
3,20,A1,38.5,2020-09-08,,False
4,3,A1,50.3,2020-09-08,22.0,True
4,46,A1,38.6,2020-09-08,407.0,False
4,12,A1,36.5,2020-09-08,18.0,False
4,23,A1,39.9,2020-09-08,112.0,False
6,45,A1,35.0,2020-09-08,,False
6,26,A1,32.5,2020-09-08,,False
6,1,A1,41.6,2020-09-08,-1.0,True
6,5,A1,127.3,2020-09-08,74.0,True
6,4,A1,49.6,2020-09-08,136.0,False
3,33,A1,36.5,2020-09-08,29.0,True
3,20,A1,33.0,2020-09-08,,False
3,27,A1,33.7,2020-09-08,,False
4,3,A1,76.1,2020-09-08,22.0,True
4,46,A1,29.5,2020-09-08,407.0,False
4,12,A1,29.5,2020-09-08,18.0,False
4,23,A1,30.9,2020-09-08,112.0,False
6,45,A1,26.2,2020-09-08,,False
6,26,A1,23.8,2020-09-08,,False
6,1,A1,74.6,2020-09-08,-1.0,True
6,5,A1,26.1,2020-09-08,74.0,True
6,4,A1,45.4,2020-09-08,136.0,False
3,27,A1,38.9,2020-09-09,,False
